C4	05/F	05/F-04/F	1200	400	33	2880	960	25	4	0	2	0	0	0	0	0	0	8300	10	150
C4	04/F	04/F-03/F	1200	400	33	2880	960	25	4	0	2	0	0	0	0	0	0	8300	10	150
C4	03/F	03/F-02/F	1200	400	33	2880	960	25	4	0	2	0	0	0	0	0	0	8300	10	150
C4	02/F	02/F-01/F	1200	400	33	2880	960	25	4	0	2	0	0	0	0	0	0	8300	10	150
C4	01/F	01/F-GF/F	1200	400	33	9211	3070	32	7	0	3	0	0	0	0	0	0	8300	10	150
C4	GF/F	GF/F-FTG.	850	850	33	2918	2918	25	4	0	4	0	0	0	0	0	0	8300	10	150
C5	02/F	02/F-01/F	850	400	25	2446	1151	25	3	0	2	0	0	0	0	0	0	8300	10	150
C5	01/F	01/F-GF/F	850	400	33	1850	870	25	3	0	1	0	0	0	0	0	0	8300	10	150
C5	GF/F	GF/F-FTG.	850	850	33	2890	2890	25	4	0	4	0	0	0	0	0	0	8300	10	150
C6	GF/F	GF/F-FTG.	500	500	25	3477	3477	25	4	0	4	0	0	0	0	0	0	8300	10	150
C7	GF/F	GF/F-FTG.	500	500	25	2818	2818	25	4	0	4	0	0	0	0	0	0	8300	10	150
C8	02/F	02/F-01/F	400	600	25	768	1152	25	1	0	2	0	0	0	0	0	0	8300	10	150
C8	01/F	01/F-GF/F	400	600	33	768	1152	25	1	0	2	0	0	0	0	0	0	8300	10	150
C8	GF/F	GF/F-FTG.	400	600	33	768	1152	25	1	0	2	0	0	0	0	0	0	8300	25	150
C9	03/F	03/F-02/F	400	1600	25	2394	9576	25	3	0	11	0	0	0	0	0	0	8300	10	150
C9	02/F	02/F-01/F	400	1600	33	2758	11032	32	2	0	8	0	0	0	0	0	0	8300	10	150
C9	01/F	01/F-GF/F	600	2000	35	8005	26683	40	4	0	12	0	0	0	0	0	0	10300	10	150
C9	GF/F	GF/F-FTG.	800	2000	35	14629	36571	40	6	1	16	0	0	0	0	0	0	10300	10	150
C9A	10/F	10/F-09/F	500	720	25	1180	1700	25	2	0	2	0	0	0	0	0	0	8300	10	150
C9A	09/F	09/F-08/F	400	900	33	3090	6953	32	3	0	5	0	0	0	0	0	0	8300	25	150
C9A	08/F	08/F-07/F	400	900	33	3090	6953	32	3	0	5	0	0	0	0	0	0	8300	10	150
C9A	07/F	07/F-06/F	500	900	33	3418	6152	25	4	0	7	0	0	0	0	0	0	8300	10	150
C9A	06/F	06/F-05/F	500	900	33	3424	6163	25	4	0	7	0	0	0	0	0	0	8300	10	150
C9A	05/F	05/F-04/F	500	900	33	4172	7510	32	3	0	6	0	0	0	0	0	0	8300	10	150
C9A	04/F	04/F-FTG.	500	900	33	5110	9198	32	4	0	7	0	0	0	0	0	0	8300	10	150
